price,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,cancellation_policy
$150.00,38.91614376699891,-77.02858054755427,Apartment,Entire home/apt,2,1.5,1.0,1.0,3,24,99.0,10.0,10.0,10.0,10.0,strict
$240.00,38.915667882909325,-77.02857926340076,House,Entire home/apt,8,1.0,2.0,4.0,1,19,94.0,10.0,10.0,10.0,10.0,strict
$75.00,38.91860725367158,-77.01508160463902,House,Private room,2,1.5,1.0,1.0,2,8,93.0,8.0,10.0,10.0,10.0,flexible
$99.00,38.91733999281527,-77.03187463295725,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,122,92.0,9.0,9.0,9.0,10.0,strict
$175.00,38.916651799180116,-77.031979839744,Apartment,Entire home/apt,5,2.0,2.0,3.0,2,9,93.0,10.0,10.0,10.0,10.0,strict
$94.00,38.91813171242003,-77.03316718000174,House,Entire home/apt,2,1.0,1.0,1.0,1,4,95.0,9.0,10.0,10.0,10.0,strict
$140.00,38.91862392396149,-77.02992353484241,Apartment,Private room,2,1.5,1.0,1.0,2,20,99.0,10.0,10.0,10.0,10.0,moderate
$375.00,38.91707839821244,-77.02840630473645,House,Entire home/apt,12,2.5,3.0,4.0,1,4,93.0,9.0,9.0,9.0,10.0,flexible
$160.00,38.919245365006745,-77.02975041506099,House,Entire home/apt,4,2.5,3.0,3.0,15,0,,,,,,strict
$65.00,38.916939058345655,-77.02887429784545,House,Private room,2,1.0,1.0,1.0,1,27,84.0,9.0,9.0,9.0,10.0,flexible
$100.00,38.91825533104396,-77.03230049158607,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,1,100.0,10.0,10.0,10.0,10.0,strict
$135.00,38.91667006517452,-77.03010396990278,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,42,87.0,9.0,9.0,9.0,10.0,moderate
$125.00,38.91560700037394,-77.02605841393458,Apartment,Entire home/apt,5,1.0,1.0,2.0,3,7,90.0,9.0,10.0,10.0,10.0,flexible
$135.00,38.916743621103976,-77.03079179515346,other,Private room,2,1.0,1.0,1.0,2,1,100.0,10.0,10.0,10.0,10.0,strict
$35.00,38.91953424931671,-77.01571619587455,Apartment,Private room,1,2.0,1.0,1.0,5,3,100.0,10.0,10.0,10.0,10.0,strict
$155.00,38.914219654694335,-77.02938479727662,other,Private room,2,1.0,1.0,1.0,1,0,,,,,,strict
$175.00,38.92128549170089,-77.01352569785492,other,Entire home/apt,4,2.5,2.0,2.0,5,0,,,,,,flexible
$95.00,38.91664996250175,-77.03178193097101,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,0,,,,,,moderate
$90.00,38.9150318346567,-77.02379749504925,Apartment,Private room,2,1.5,1.0,1.0,1,0,,,,,,flexible
$100.00,38.91675753934361,-77.0317059605217,other,Private room,2,1.0,1.0,1.0,2,7,97.0,10.0,10.0,10.0,10.0,strict
$220.00,38.91733388726973,-77.03281179764771,Apartment,Entire home/apt,4,2.0,2.0,2.0,1,4,90.0,9.0,10.0,10.0,10.0,moderate
$60.00,38.91892593755191,-77.03285251903395,Apartment,Private room,2,1.0,1.0,1.0,1,8,90.0,8.0,9.0,9.0,10.0,strict
$135.00,38.918936774449506,-77.03201680388153,other,Entire home/apt,2,1.0,1.0,1.0,21,1,100.0,10.0,10.0,10.0,10.0,strict
$140.00,38.91444746970425,-77.02764163959985,Apartment,Entire home/apt,4,1.0,0.0,2.0,1,36,93.0,9.0,10.0,10.0,10.0,strict
$299.00,38.91740076679544,-77.02733049781939,other,Entire home/apt,6,2.5,2.0,3.0,1,3,93.0,10.0,9.0,9.0,9.0,flexible
$34.00,38.918772303493746,-77.0324386224334,Apartment,Shared room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$95.00,38.91967350420378,-77.02743356407112,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,4,96.0,10.0,10.0,10.0,10.0,moderate
$105.00,38.91608057176016,-77.03145816207689,other,Private room,2,0.0,1.0,1.0,2,4,90.0,10.0,9.0,9.0,10.0,strict
$98.00,38.91612906145285,-77.01701683818294,Apartment,Entire home/apt,4,1.5,1.0,1.0,4,2,100.0,10.0,10.0,10.0,9.0,strict
$78.00,38.92281665614853,-77.0132626479474,House,Private room,2,1.0,1.0,1.0,3,4,98.0,10.0,10.0,10.0,9.0,strict
$175.00,38.91815037548646,-77.02990419867125,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,3,100.0,10.0,9.0,10.0,9.0,flexible
$175.00,38.91814011938172,-77.02720156967324,other,Private room,1,1.0,1.0,1.0,1,0,,,,,,flexible
$80.00,38.91760461399353,-77.0336734891917,Apartment,Private room,2,1.0,1.0,1.0,2,31,98.0,10.0,10.0,10.0,9.0,flexible
$65.00,38.917023535327296,-77.01464487327142,Apartment,Private room,1,1.5,1.0,1.0,2,3,80.0,9.0,10.0,9.0,7.0,flexible
$23.00,38.917745149834104,-77.01549550256948,Apartment,Shared room,1,1.0,1.0,1.0,7,11,86.0,10.0,9.0,9.0,8.0,strict
$175.00,38.91618970341074,-77.03010822319196,Apartment,Entire home/apt,2,1.0,0.0,1.0,3,0,,,,,,strict
$175.00,38.916856516890505,-77.02808802460244,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,17,86.0,7.0,9.0,9.0,10.0,strict
$75.00,38.91544390636307,-77.01816727686396,House,Private room,2,0.0,1.0,1.0,1,26,96.0,9.0,10.0,10.0,10.0,moderate
$115.00,38.91975461861684,-77.03275813539044,other,Entire home/apt,2,1.0,1.0,1.0,1,2,90.0,9.0,10.0,10.0,9.0,flexible
$125.00,38.91624730136185,-77.03084813035137,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,1,100.0,,10.0,10.0,10.0,moderate
$145.00,38.91739139774532,-77.02834408976864,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,65,98.0,10.0,10.0,10.0,10.0,moderate
$98.00,38.91797984923393,-77.03213658107833,Apartment,Private room,2,2.0,1.0,1.0,1,0,,,,,,moderate
$135.00,38.91763535338434,-77.02757962315263,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,36,97.0,9.0,10.0,10.0,10.0,moderate
$89.00,38.9191203004139,-77.02401203944096,Apartment,Entire home/apt,2,1.0,1.0,2.0,2,0,,,,,,flexible
$150.00,38.91519370735474,-77.02135921693927,House,Private room,2,1.0,1.0,1.0,1,18,96.0,10.0,10.0,10.0,9.0,moderate
$90.00,38.91863353229014,-77.03428645150477,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,flexible
$150.00,38.92181580373921,-77.01665560762869,Apartment,Entire home/apt,4,2.0,2.0,2.0,2,21,94.0,10.0,10.0,10.0,9.0,strict
$95.00,38.918417337220134,-77.02750025821416,House,Private room,1,1.0,1.0,1.0,2,16,90.0,9.0,10.0,9.0,10.0,strict
$99.00,38.9189095032565,-77.0279326908282,House,Private room,2,1.5,1.0,1.0,1,18,100.0,10.0,10.0,10.0,10.0,moderate
$130.00,38.91502180375267,-77.01432563085237,Apartment,Entire home/apt,4,1.0,1.0,2.0,3,37,99.0,10.0,10.0,10.0,10.0,flexible
$175.00,38.91967197197118,-77.02935061845369,House,Entire home/apt,4,1.0,1.0,1.0,3,8,90.0,8.0,10.0,10.0,10.0,moderate
$155.00,38.915877610628755,-77.0314085728313,Apartment,Entire home/apt,4,1.0,0.0,2.0,2,0,,,,,,strict
$65.00,38.91933171741288,-77.03011792501003,Apartment,Private room,2,1.0,1.0,1.0,2,8,95.0,10.0,10.0,10.0,10.0,moderate
$150.00,38.92036898410496,-77.02497894049245,House,Entire home/apt,4,1.0,1.0,2.0,3,23,100.0,10.0,10.0,10.0,10.0,moderate
$225.00,38.91410749659278,-77.01910525669847,House,Entire home/apt,4,2.0,2.0,2.0,2,11,90.0,8.0,10.0,10.0,9.0,strict
$175.00,38.91874588943636,-77.03032848563413,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,0,,,,,,flexible
$98.00,38.91586795805121,-77.03354321944761,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,4,95.0,10.0,9.0,10.0,10.0,strict
$40.00,38.916992150466704,-77.03077001223078,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$80.00,38.91865481791073,-77.03191604933298,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,0,,,,,,moderate
$105.00,38.91627429172409,-77.03233001436705,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,17,94.0,10.0,10.0,10.0,10.0,strict
$325.00,38.91510339182463,-77.01792266500067,House,Entire home/apt,8,2.5,3.0,3.0,2,17,100.0,10.0,10.0,10.0,10.0,strict
$88.00,38.91492386778857,-77.01724023442709,Apartment,Entire home/apt,4,1.0,1.0,2.0,3,11,93.0,10.0,10.0,10.0,8.0,strict
$100.00,38.914403401888,-77.03180199115758,Apartment,Entire home/apt,2,1.0,0.0,2.0,3,6,96.0,9.0,10.0,10.0,10.0,flexible
$146.00,38.91966182265522,-77.0247695407636,House,Entire home/apt,4,2.5,2.0,3.0,4,52,91.0,9.0,10.0,10.0,9.0,moderate
$109.00,38.91721391679511,-77.02980756906257,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,88,93.0,10.0,10.0,10.0,10.0,strict
$199.00,38.91657957504498,-77.02408256142355,Apartment,Entire home/apt,5,1.0,2.0,2.0,1,102,97.0,10.0,10.0,10.0,10.0,moderate
$279.00,38.92008470188113,-77.03098627558633,Apartment,Entire home/apt,4,1.0,2.0,2.0,5,0,,,,,,super_strict_30
$90.00,38.91563275468,-77.01897143916212,House,Private room,2,2.0,1.0,1.0,2,39,95.0,9.0,10.0,10.0,9.0,strict
$150.00,38.91663518172381,-77.02519011683825,Apartment,Entire home/apt,4,2.0,2.0,2.0,3,1,100.0,10.0,10.0,10.0,10.0,flexible
$120.00,38.91468019007893,-77.03127472915848,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,8,100.0,10.0,10.0,10.0,10.0,moderate
$189.00,38.917959792025975,-77.03361014695561,Apartment,Entire home/apt,5,1.0,2.0,2.0,2,0,,,,,,moderate
$120.00,38.916895645061715,-77.03102205522528,other,Entire home/apt,3,1.0,1.0,1.0,3,9,91.0,9.0,9.0,9.0,10.0,moderate
$188.00,38.91469012367903,-77.03317926631381,other,Entire home/apt,6,2.0,2.0,2.0,2,3,100.0,10.0,10.0,10.0,10.0,flexible
$300.00,38.916713808211924,-77.01953236121018,House,Entire home/apt,8,1.5,3.0,4.0,3,24,93.0,10.0,10.0,10.0,9.0,strict
$200.00,38.91711692975685,-77.03165997052284,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,0,,,,,,flexible
$225.00,38.91473422759058,-77.01829706515895,Apartment,Entire home/apt,6,1.0,1.0,2.0,3,2,50.0,6.0,7.0,8.0,6.0,strict
$50.00,38.914138354269426,-77.01752625740059,other,Private room,2,1.0,1.0,1.0,2,3,93.0,9.0,10.0,10.0,10.0,moderate
$109.00,38.91802005660453,-77.02878696222771,other,Entire home/apt,3,1.5,1.0,2.0,2,4,93.0,8.0,10.0,10.0,10.0,moderate
$229.00,38.916821986086795,-77.02536999704043,House,Entire home/apt,5,2.5,2.0,2.0,2,4,100.0,10.0,10.0,10.0,10.0,flexible
$1200.00,38.91475720457989,-77.03348298911507,House,Entire home/apt,16,6.0,8.0,13.0,3,10,94.0,9.0,9.0,9.0,10.0,strict
$599.00,38.91522303432564,-77.03162831015175,other,Entire home/apt,14,2.0,5.0,7.0,1,0,,,,,,strict
$75.00,38.91605325485664,-77.01589716271867,House,Private room,2,1.0,1.0,1.0,1,19,96.0,9.0,10.0,10.0,9.0,moderate
$380.00,38.91556405936861,-77.02443455712621,House,Entire home/apt,4,1.5,2.0,2.0,1,7,94.0,9.0,9.0,10.0,9.0,moderate
$115.00,38.91540697321536,-77.03417631161213,Apartment,Private room,2,1.0,1.0,1.0,1,14,91.0,9.0,9.0,9.0,10.0,moderate
$75.00,38.91648895159336,-77.01744701139997,House,Private room,2,1.5,1.0,1.0,3,12,98.0,10.0,10.0,10.0,10.0,flexible
$32.00,38.91973590506185,-77.01563819957559,Apartment,Private room,1,2.0,1.0,1.0,5,1,40.0,4.0,10.0,10.0,10.0,strict
$90.00,38.91858998238066,-77.02604945622048,House,Private room,1,1.5,1.0,1.0,2,2,100.0,10.0,10.0,10.0,10.0,strict
$380.00,38.91729039873782,-77.02491971157566,Apartment,Entire home/apt,5,2.0,2.0,4.0,2,10,97.0,9.0,9.0,9.0,10.0,moderate
$85.00,38.91675254602856,-77.01469211711269,House,Private room,2,1.0,1.0,1.0,1,23,90.0,8.0,9.0,9.0,9.0,strict
$110.00,38.91584479193222,-77.02516779904549,House,Private room,2,1.0,1.0,1.0,2,5,100.0,10.0,10.0,10.0,10.0,flexible
$156.00,38.915360729485656,-77.02746831475089,House,Entire home/apt,2,1.5,1.0,1.0,3,3,100.0,10.0,10.0,10.0,10.0,moderate
$89.00,38.9191953909592,-77.02857852454319,House,Private room,2,1.0,1.0,1.0,1,1,80.0,2.0,10.0,10.0,10.0,moderate
$500.00,38.916727535880106,-77.02699681718691,Apartment,Entire home/apt,10,3.5,4.0,5.0,2,0,,,,,,flexible
$225.00,38.91614137696489,-77.01636713361663,House,Entire home/apt,6,1.5,2.0,2.0,2,40,97.0,10.0,10.0,10.0,9.0,strict
$200.00,38.915523677010654,-77.01514889554556,Apartment,Entire home/apt,6,1.0,2.0,2.0,1,43,91.0,9.0,10.0,10.0,9.0,flexible
$119.00,38.91442666287642,-77.03416997798864,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,40,98.0,10.0,10.0,10.0,10.0,moderate
$95.00,38.91532787473661,-77.02617108180084,House,Private room,2,1.5,1.0,1.0,1,4,95.0,10.0,10.0,10.0,10.0,flexible
$180.00,38.91834379395289,-77.03328418499224,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,15,99.0,10.0,10.0,10.0,10.0,strict
$175.00,38.917528907120726,-77.02732036919225,Apartment,Entire home/apt,6,2.0,2.0,2.0,1,0,,,,,,moderate
$249.00,38.92015459358985,-77.02894617236429,House,Entire home/apt,4,1.5,2.0,2.0,3,5,96.0,10.0,10.0,10.0,10.0,strict
$295.00,38.920014344632506,-77.02641038125299,House,Entire home/apt,6,1.5,2.0,2.0,3,10,92.0,9.0,9.0,9.0,9.0,strict
$249.00,38.914154130789306,-77.03355237882162,other,Entire home/apt,4,2.0,2.0,1.0,1,1,100.0,10.0,10.0,10.0,10.0,strict
$119.00,38.918046391048506,-77.03151044103733,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,4,100.0,10.0,10.0,10.0,10.0,moderate
$98.00,38.91652678075712,-77.02393492284364,House,Private room,2,1.0,1.0,1.0,1,7,100.0,10.0,10.0,10.0,10.0,flexible
$90.00,38.914816768979826,-77.01999182321401,other,Private room,2,1.5,1.0,1.0,1,11,86.0,8.0,10.0,9.0,9.0,moderate
$75.00,38.92806524539973,-77.01794908947042,House,Private room,2,1.0,1.0,1.0,1,3,93.0,10.0,9.0,10.0,8.0,strict
$249.00,38.92016694369083,-77.02894554361629,House,Entire home/apt,5,1.5,3.0,3.0,2,5,96.0,8.0,10.0,10.0,10.0,moderate
$108.00,38.91707635577977,-77.0146335643351,other,Private room,1,2.0,1.0,1.0,3,0,,,,,,strict
$99.00,38.91737457230035,-77.02599570892589,Apartment,Entire home/apt,4,1.0,0.0,2.0,1,39,96.0,10.0,10.0,10.0,9.0,strict
$155.00,38.91660699253451,-77.02796077877423,House,Entire home/apt,4,1.0,1.0,2.0,1,28,93.0,9.0,10.0,10.0,10.0,moderate
$329.00,38.91473826711728,-77.03372264325503,Apartment,Entire home/apt,8,2.0,2.0,4.0,3,11,85.0,9.0,9.0,8.0,9.0,strict
$95.00,38.919684075972256,-77.03254612864572,Apartment,Entire home/apt,2,1.0,1.0,2.0,2,11,89.0,8.0,9.0,10.0,9.0,moderate
$125.00,38.91918407405733,-77.03099584314174,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,2,100.0,10.0,10.0,10.0,10.0,strict
$189.00,38.916164023113105,-77.03225746819518,Apartment,Entire home/apt,4,1.0,0.0,2.0,2,0,,,,,,flexible
$329.00,38.9193427326898,-77.03084046256305,Apartment,Entire home/apt,5,2.0,2.0,3.0,1,4,87.0,7.0,9.0,9.0,10.0,moderate
$99.00,38.87892807295405,-77.0208161806611,Apartment,Private room,4,1.0,1.0,4.0,1,2,90.0,10.0,10.0,10.0,10.0,strict
$299.00,38.877094098466046,-77.01131158607319,other,Entire home/apt,7,2.5,3.0,2.0,2,3,100.0,10.0,10.0,10.0,9.0,flexible
$49.00,38.87942896737096,-77.02136268009717,Apartment,Shared room,4,1.0,1.0,4.0,1,11,98.0,9.0,10.0,10.0,10.0,strict
$100.00,38.87532539307281,-77.01774374985125,Apartment,Entire home/apt,4,1.0,1.0,1.0,3,2,100.0,8.0,10.0,10.0,10.0,flexible
$125.00,38.87874031469522,-77.0148310433395,Apartment,Entire home/apt,4,1.0,0.0,2.0,2,1,100.0,10.0,10.0,10.0,10.0,moderate
$92.00,38.880612240809896,-77.0181073477466,House,Private room,3,1.5,1.0,1.0,1,17,82.0,8.0,10.0,10.0,9.0,strict
$165.00,38.880765677050185,-77.01339153555605,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,11,95.0,10.0,9.0,10.0,9.0,flexible
$119.00,38.87621458612881,-77.01747347093358,Apartment,Private room,2,1.0,1.0,1.0,2,21,100.0,10.0,10.0,10.0,10.0,moderate
$120.00,38.87807665317766,-77.01906782496394,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,2,100.0,10.0,10.0,10.0,10.0,strict
$85.00,38.87849326921741,-77.01832367404312,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0,,,,,,flexible
$79.00,38.881158137144936,-77.012058242888,Apartment,Shared room,2,1.0,1.0,1.0,1,14,100.0,10.0,10.0,10.0,10.0,strict
$110.00,38.8761655704765,-77.01850104028007,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,2,100.0,10.0,10.0,10.0,10.0,strict
$142.00,38.879950580280415,-77.01837079072601,Apartment,Entire home/apt,4,1.0,0.0,2.0,6,0,,,,,,strict
$139.00,38.876298091141045,-77.0187400879402,Apartment,Entire home/apt,4,1.0,1.0,3.0,1,0,,,,,,strict
$250.00,38.87128274150921,-77.01871452155045,Apartment,Entire home/apt,2,2.0,2.0,2.0,3,1,100.0,10.0,10.0,10.0,10.0,flexible
$49.00,38.87842590372072,-77.02133449134328,Apartment,Shared room,4,1.0,1.0,4.0,1,12,92.0,9.0,10.0,10.0,10.0,strict
$150.00,38.87335525258879,-77.01683167803701,other,Private room,2,1.0,1.0,1.0,1,2,100.0,10.0,10.0,10.0,10.0,flexible
$99.00,38.874416550525076,-77.01072674535443,other,Entire home/apt,3,1.0,1.0,1.0,2,15,99.0,10.0,10.0,10.0,9.0,moderate
$95.00,38.879801408557746,-77.02113006112701,Apartment,Entire home/apt,4,1.0,0.0,1.0,1,12,100.0,10.0,10.0,10.0,10.0,flexible
$114.00,38.882407806391114,-77.01878488702333,House,Private room,5,1.5,1.0,2.0,1,21,79.0,7.0,9.0,9.0,10.0,strict
$80.00,38.88070578817796,-77.01475584364368,Apartment,Private room,2,1.0,1.0,1.0,1,11,96.0,9.0,10.0,10.0,9.0,flexible
$70.00,38.88249309269575,-77.01727914469605,Apartment,Private room,2,1.0,1.0,1.0,2,5,100.0,9.0,10.0,10.0,10.0,moderate
$139.00,38.88196017216532,-77.02039884935377,House,Entire home/apt,2,1.0,1.0,1.0,2,59,98.0,10.0,10.0,10.0,10.0,strict
$95.00,38.877687788934544,-77.01962130048655,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,flexible
$101.00,38.87622874137414,-77.00988935339687,Apartment,Entire home/apt,6,1.0,1.0,3.0,2,117,96.0,10.0,10.0,10.0,9.0,moderate
$198.00,38.882365448556534,-77.01891502595926,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,0,,,,,,moderate
$80.00,38.87544009712352,-77.01013253695095,other,Entire home/apt,4,1.0,1.0,1.0,1,0,,,,,,flexible
$83.00,38.871459974038636,-77.01293999202271,House,Private room,4,2.0,1.0,1.0,1,41,90.0,9.0,9.0,9.0,8.0,moderate
$94.00,38.88071213752209,-77.01610858567344,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,2,100.0,10.0,10.0,10.0,10.0,flexible
$104.00,38.88208569844121,-77.01987921797068,House,Private room,4,1.5,1.0,1.0,1,36,79.0,7.0,9.0,9.0,10.0,strict
$69.00,38.8722954548246,-77.01139905297754,House,Private room,3,1.5,1.0,1.0,1,128,90.0,9.0,10.0,10.0,8.0,moderate
$70.00,38.87662561148128,-77.01808422890787,Apartment,Private room,1,1.0,1.0,1.0,1,0,,,,,,strict
$279.00,38.880741573435714,-77.0192742500498,House,Entire home/apt,4,1.0,1.0,2.0,2,2,60.0,7.0,8.0,7.0,8.0,strict
$199.00,38.87729746839701,-77.01469194289739,Apartment,Entire home/apt,5,1.0,2.0,2.0,1,17,73.0,7.0,9.0,10.0,7.0,moderate
$60.00,38.871288529649476,-77.01355441979794,Apartment,Shared room,2,1.0,1.0,2.0,1,11,87.0,8.0,9.0,9.0,9.0,strict
$59.00,38.87138706987784,-77.01378709179247,House,Private room,1,1.5,1.0,1.0,1,0,,,,,,flexible
$100.00,38.87930233506441,-77.01765070210234,Apartment,Private room,2,1.0,1.0,1.0,2,0,,,,,,flexible
$75.00,38.87863089406947,-77.02010111695591,Apartment,Private room,2,1.0,1.0,1.0,1,2,100.0,10.0,10.0,10.0,9.0,moderate
$379.00,38.88224887930989,-77.01773900277959,House,Entire home/apt,8,2.5,3.0,5.0,2,7,87.0,7.0,8.0,9.0,10.0,strict
$120.00,38.87564814669249,-77.01786448304459,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,9,95.0,10.0,10.0,10.0,9.0,moderate
$169.00,38.879397192385994,-77.01446896299393,Apartment,Entire home/apt,4,1.0,1.0,2.0,5,8,98.0,10.0,10.0,10.0,9.0,flexible
$49.00,38.87208682745757,-77.01190769775863,House,Private room,1,1.5,1.0,1.0,1,77,88.0,9.0,10.0,9.0,8.0,moderate
$69.00,38.882922780268615,-77.02025164671355,other,Private room,1,0.0,1.0,1.0,1,1,40.0,10.0,2.0,6.0,10.0,flexible
$126.00,38.875567970683456,-77.02018836846071,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,6,90.0,9.0,10.0,10.0,10.0,moderate
$120.00,38.87413259516188,-77.01144143803491,Apartment,Private room,2,1.0,1.0,1.0,1,22,97.0,10.0,10.0,10.0,9.0,moderate
$125.00,38.87321807772903,-77.01098865817285,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,3,100.0,10.0,9.0,10.0,10.0,strict
$110.00,38.876022540096606,-77.0202482518455,Apartment,Entire home/apt,2,1.0,1.0,1.0,9,31,95.0,10.0,10.0,10.0,9.0,strict
$110.00,38.88010149268877,-77.01371377159532,Apartment,Entire home/apt,3,1.0,0.0,1.0,2,3,93.0,7.0,9.0,9.0,6.0,moderate
$59.00,38.871084260269775,-77.01357477388181,House,Private room,2,1.5,1.0,1.0,1,3,87.0,9.0,10.0,10.0,7.0,strict
$250.00,38.87812415249861,-77.0199704828112,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,2,90.0,9.0,8.0,10.0,9.0,strict
$125.00,38.874596829047306,-77.01699835338135,Apartment,Entire home/apt,6,1.5,2.0,2.0,1,0,,,,,,moderate
$65.00,38.87481081461697,-77.01812968365716,Apartment,Shared room,2,1.0,1.0,2.0,1,5,88.0,8.0,9.0,10.0,9.0,strict
$245.00,38.877752801849276,-77.0170485340776,Apartment,Entire home/apt,7,2.0,3.0,3.0,4,0,,,,,,strict
$130.00,38.88124629140852,-77.0185705203745,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,6,90.0,9.0,10.0,9.0,9.0,flexible
$125.00,38.879023748054756,-77.0156237841652,other,Private room,2,1.0,1.0,1.0,2,0,,,,,,flexible
$119.00,38.88014413939075,-77.01550682395535,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,4,100.0,10.0,10.0,10.0,10.0,flexible
$90.00,38.87648498661426,-77.01536150363549,Apartment,Private room,2,1.0,1.0,1.0,1,5,96.0,10.0,10.0,10.0,10.0,moderate
$150.00,38.87753175656081,-77.01973543724161,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,2,100.0,10.0,10.0,9.0,9.0,flexible
$100.00,38.88209974221847,-77.01973193526365,House,Private room,2,1.0,1.0,1.0,1,30,89.0,8.0,9.0,10.0,10.0,flexible
$239.00,38.878500288112726,-77.0147864840038,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,2,80.0,6.0,10.0,10.0,8.0,moderate
$94.00,38.87803027805572,-77.01991355772255,Apartment,Entire home/apt,3,1.0,0.0,2.0,1,2,100.0,9.0,10.0,10.0,10.0,moderate
$55.00,38.878225497670776,-77.0170845389084,Apartment,Shared room,2,1.0,1.0,2.0,1,1,100.0,10.0,10.0,10.0,10.0,flexible
$94.00,38.87402170089057,-77.01054857988792,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,0,,,,,,strict
$275.00,38.87304867596174,-77.010877164786,House,Entire home/apt,8,2.5,2.0,4.0,7,4,87.0,8.0,10.0,10.0,7.0,strict
$100.00,38.878154162120225,-77.02025028933764,Apartment,Entire home/apt,7,2.0,2.0,3.0,1,1,100.0,10.0,10.0,10.0,10.0,moderate
$160.00,38.87995217555042,-77.01926436793366,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,12,95.0,10.0,10.0,10.0,10.0,strict
$75.00,38.87355849407704,-77.01030749271648,other,Private room,1,1.5,1.0,1.0,2,7,100.0,10.0,10.0,10.0,9.0,moderate
$85.00,38.876979977388274,-77.01569104814183,House,Private room,2,2.0,1.0,1.0,10,46,92.0,9.0,10.0,10.0,9.0,strict
$75.00,38.879561664824344,-77.02109472309724,Apartment,Private room,1,1.0,1.0,1.0,1,56,92.0,10.0,10.0,10.0,10.0,flexible
$250.00,38.87306976856565,-77.00991683616456,Apartment,Entire home/apt,4,2.0,2.0,2.0,2,0,,,,,,strict
$70.00,38.87476507279601,-77.00962322924893,other,Private room,1,1.5,1.0,1.0,1,0,,,,,,moderate
$228.00,38.873052220781815,-77.01687941573465,Apartment,Entire home/apt,4,2.0,2.0,2.0,1,10,100.0,10.0,10.0,10.0,10.0,strict
$69.00,38.88004388124881,-77.02077603578499,Apartment,Private room,4,1.0,1.0,2.0,1,38,86.0,9.0,9.0,9.0,9.0,strict
$65.00,38.88223031160397,-77.01357370214892,Apartment,Private room,1,1.0,1.0,1.0,1,5,88.0,9.0,10.0,9.0,10.0,flexible
$130.00,38.87920097275684,-77.02090318747143,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,35,98.0,10.0,10.0,10.0,10.0,strict
$69.00,38.874886851739475,-77.0183717735263,House,Private room,2,1.0,1.0,1.0,3,6,77.0,8.0,10.0,9.0,10.0,moderate
$102.00,38.87813154016955,-77.0192198992419,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,1,100.0,10.0,10.0,10.0,10.0,flexible
$99.00,38.872157468653505,-77.01954591312025,Apartment,Entire home/apt,2,1.0,0.0,1.0,3,16,96.0,9.0,10.0,10.0,10.0,moderate
$88.00,38.947673220653684,-76.99831517478971,House,Private room,4,1.0,1.0,1.0,1,0,,,,,,flexible
$80.00,38.935931818936794,-76.9925147819112,Apartment,Entire home/apt,2,1.0,1.0,1.0,5,7,100.0,10.0,10.0,9.0,9.0,moderate
